row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
9856328,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,31,E0431,CPT/HCPCS,PRTBLE GASEOUS O2 SYS RENTAL;,243,DME and supplies,241,352,"$2,847.88 ",$91.86 ,$44.00 ,"$2,847.88 ",$91.86 ,$44.00 ,$0.00 ,$0.00 ,$0.00 
9859256,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,11,88302,CPT/HCPCS,TISSUE EXAM BY PATHOLOGIST,234,Pathology,17,113,$234.34 ,$21.30 ,$7.33 ,$234.34 ,$21.30 ,$7.33 ,$0.00 ,$0.00 ,$0.00 
9861512,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,16,80051,CPT/HCPCS,ELECTROLYTE PANEL,233,Laboratory - Chemistry and hematology,43,177,$50.45 ,$3.15 ,$0.00 ,$50.45 ,$3.15 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
9864848,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,36,T2003,CPT/HCPCS,NON-EMERG TRNSPRT; ENCOUNTER/TRIP,239,"Transportation - Patient, provider, equipment","1,077",423,"$39,576.06 ","$1,099.33 ",$327.91 ,"$39,576.06 ","$1,099.33 ",$327.91 ,$0.00 ,$0.00 ,$0.00 
9868232,2016,3,Anoka,MEDICARE,2,19 - 44 years,F,14,G8985,CPT/HCPCS,CAR MOV HDLG OBJ PROJ GOAL TX OUTST,999,HCPCS Level II codes not classified,25,168,$871.52 ,$62.25 ,$0.00 ,$694.40 ,$49.60 ,$0.00 ,$177.12 ,$12.65 ,$0.00 
9870752,2016,3,Anoka,MEDICARE,2,19 - 44 years,M,25,Q2037,CPT/HCPCS,FLU VACC SPLIT 3 YR & > IM FLUVIRIN,228,Prophylactic vaccinations and inoculations,25,300,$269.70 ,$10.78 ,$12.34 ,$269.70 ,$10.78 ,$12.34 ,$0.00 ,$0.00 ,$0.00 
9873032,2016,3,Anoka,MEDICARE,3,45 - 64 years,F,72,86618,CPT/HCPCS,LYME DISEASE ANTIBODY,235,Laboratory - Other,76,861,"$1,332.57 ",$18.50 ,$22.74 ,"$1,327.70 ",$18.44 ,$22.74 ,$4.87 ,$0.06 ,$0.00 
9874376,2016,3,Anoka,MEDICARE,3,45 - 64 years,F,40,G8482,CPT/HCPCS,INFLUENZA IMMUN ADMIN/PREV RECV,999,HCPCS Level II codes not classified,79,463,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
9877280,2016,3,Anoka,MEDICARE,3,45 - 64 years,M,24,87209,CPT/HCPCS,SMEAR COMPLEX STAIN,235,Laboratory - Other,34,286,$476.71 ,$19.86 ,$12.86 ,$476.71 ,$19.86 ,$12.86 ,$0.00 ,$0.00 ,$0.00 
9879440,2016,3,Anoka,MEDICARE,4,65 - 74 years,F,102,350,REV,CT Scan,50012,CT scans,131,"1,146","$1,502.04 ",$14.72 ,$0.00 ,"$1,502.04 ",$14.72 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
9881672,2016,3,Anoka,MEDICARE,4,65 - 74 years,F,89,82533,CPT/HCPCS,TOTAL CORTISOL,233,Laboratory - Chemistry and hematology,115,"1,066","$2,128.61 ",$23.91 ,$21.77 ,"$2,128.61 ",$23.91 ,$21.77 ,$0.00 ,$0.00 ,$0.00 
10069217,2016,13,Blue Earth,MEDICARE,4,65 - 74 years,M,18,V5266,CPT/HCPCS,BATTERY FOR USE IN HEARING DEVICE,242,Hearing devices and audiology supplies,27,216,$233.95 ,$12.99 ,$0.00 ,$233.95 ,$12.99 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10071881,2016,13,Blue Earth,MEDICARE,5,75 years and older,F,11,L3260,CPT/HCPCS,SURGICAL BOOT/SHOE EACH,243,DME and supplies,13,132,$26.56 ,$2.41 ,$0.00 ,$24.97 ,$2.27 ,$0.00 ,$1.59 ,$0.14 ,$0.00 
10074809,2016,15,Brown,COMMERCIAL,1,18 years and under,F,87,250,REV,Pharmacy,50008,Pharmacy and IV services,122,867,"$54,936.97 ",$631.45 ,$26.11 ,"$52,129.49 ",$599.18 ,$6.99 ,"$2,807.48 ",$32.26 ,$3.47 
10077401,2016,15,Brown,COMMERCIAL,2,19 - 44 years,F,74,87624,CPT/HCPCS,HPV HIGH-RISK TYPES,206,"Microscopic examination (e.g., lab, toxicology)",74,757,"$11,887.58 ",$160.64 ,$138.70 ,"$10,554.97 ",$142.63 ,$135.78 ,"$1,332.61 ",$18.00 ,$0.00 
10081145,2016,15,Brown,COMMERCIAL,3,45 - 64 years,M,18,71250,CPT/HCPCS,CT THORAX DX C-,178,CT scan - Chest,45,174,"$27,565.59 ","$1,531.42 ","$1,221.44 ","$22,411.96 ","$1,245.10 ","$1,044.21 ","$5,153.63 ",$286.31 ,$67.37 
10085153,2016,15,Brown,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,11,J2704,CPT/HCPCS,INJECTION PROPOFOL 10 MG,240,"Medications (injections, infusions, other forms)",13,124,$84.44 ,$7.67 ,$4.43 ,$84.44 ,$7.67 ,$4.43 ,$0.00 ,$0.00 ,$0.00 
10089113,2016,15,Brown,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,58,90791,CPT/HCPCS,PSYCH DIAGNOSTIC EVALUATION,218,"Psychological and psychiatric evaluation, therapy",75,685,"$8,780.98 ",$151.39 ,$134.12 ,"$8,772.13 ",$151.24 ,$134.12 ,$8.85 ,$0.15 ,$0.00 
10095209,2016,15,Brown,MEDICARE,3,45 - 64 years,F,13,82550,CPT/HCPCS,ASSAY OF CK (CPK),233,Laboratory - Chemistry and hematology,20,149,$47.29 ,$3.63 ,$2.42 ,$47.29 ,$3.63 ,$2.42 ,$0.00 ,$0.00 ,$0.00 
10098713,2016,15,Brown,MEDICARE,4,65 - 74 years,F,57,82310,CPT/HCPCS,ASSAY OF CALCIUM,233,Laboratory - Chemistry and hematology,162,681,$169.98 ,$2.98 ,$0.00 ,$169.98 ,$2.98 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10101041,2016,15,Brown,MEDICARE,4,65 - 74 years,M,64,84512,CPT/HCPCS,ASSAY OF TROPONIN QUAL,233,Laboratory - Chemistry and hematology,108,742,$169.88 ,$2.65 ,$0.00 ,$169.88 ,$2.65 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10104065,2016,15,Brown,MEDICARE,5,75 years and older,F,443,G0202,CPT/HCPCS,SCR MAMM BILAT INCL CAD WHEN PERF,182,Mammography,998,"5,313","$52,091.07 ",$117.58 ,$137.23 ,"$50,831.35 ",$114.74 ,$137.23 ,"$1,259.72 ",$2.84 ,$0.00 
10106777,2016,15,Brown,MEDICARE,5,75 years and older,M,61,V2632,CPT/HCPCS,POSTERIOR CHAMBER INTRAOCULAR LENS,241,Visual aids and other optical supplies,125,729,"$5,216.65 ",$85.51 ,$27.05 ,"$5,079.65 ",$83.27 ,$27.05 ,$137.00 ,$2.24 ,$0.00 
10110041,2016,17,Carlton,COMMERCIAL,2,19 - 44 years,F,19,93971,CPT/HCPCS,EXTREMITY STUDY,197,Ultrasound - Diagnostic (other),36,199,"$10,917.22 ",$574.59 ,$696.55 ,"$6,808.29 ",$358.33 ,$268.53 ,"$4,108.93 ",$216.25 ,$70.00 
10113257,2016,17,Carlton,COMMERCIAL,3,45 - 64 years,F,30,93350,CPT/HCPCS,STRESS TTE ONLY,193,Ultrasound - Heart (echocardiogram) - Diagnostic,47,321,"$24,333.94 ",$811.13 ,$965.42 ,"$18,693.87 ",$623.12 ,$558.29 ,"$5,640.07 ",$188.00 ,$4.88 
10118849,2016,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,55,90832,CPT/HCPCS,PSYTX W PT 30 MINUTES,218,"Psychological and psychiatric evaluation, therapy",151,628,"$26,788.15 ",$487.05 ,$368.00 ,"$26,788.15 ",$487.05 ,$368.00 ,$0.00 ,$0.00 ,$0.00 
10121897,2016,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,61,87653,CPT/HCPCS,STREP B DNA AMP PROBE,206,"Microscopic examination (e.g., lab, toxicology)",63,628,"$2,742.82 ",$44.96 ,$40.29 ,"$2,742.82 ",$44.96 ,$40.29 ,$0.00 ,$0.00 ,$0.00 
9950849,2016,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,18,87147,CPT/HCPCS,CULTURE TYPE IMMUNOLOGIC,206,"Microscopic examination (e.g., lab, toxicology)",19,211,$34.72 ,$1.92 ,$0.00 ,$34.72 ,$1.92 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
9953753,2016,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,11,J1040,CPT/HCPCS,INJ METHYLPRDNISOLONE ACTAT 80 MG,240,"Medications (injections, infusions, other forms)",11,119,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
9956249,2016,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,22,S5130,CPT/HCPCS,HOMEMAKER SERVICE NOS; PER 15 MIN,236,"Non-hospital-based care (home health, hospice)","1,100",263,"$77,417.04 ","$3,518.95 ","$2,254.29 ","$77,266.59 ","$3,512.11 ","$2,254.29 ",$150.45 ,$6.83 ,$0.00 
9960209,2016,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,56,99214,CPT/HCPCS,OFFICE O/P EST MOD 30-39 MIN,300,Office/outpatient services - Office visits,190,653,"$2,844.74 ",$50.79 ,$9.29 ,"$2,844.74 ",$50.79 ,$9.29 ,$0.00 ,$0.00 ,$0.00 
9965201,2016,7,Beltrami,MEDICARE,3,45 - 64 years,F,13,84550,CPT/HCPCS,ASSAY OF BLOOD/URIC ACID,233,Laboratory - Chemistry and hematology,16,151,$482.94 ,$37.14 ,$0.00 ,$389.01 ,$29.92 ,$0.00 ,$93.93 ,$7.22 ,$0.00 
9967649,2016,7,Beltrami,MEDICARE,3,45 - 64 years,M,34,99221,CPT/HCPCS,INITIAL HOSPITAL CARE,302,Hospital inpatient services,51,391,"$4,238.54 ",$124.66 ,$96.74 ,"$3,358.34 ",$98.77 ,$77.08 ,$880.20 ,$25.88 ,$19.66 
9970457,2016,7,Beltrami,MEDICARE,4,65 - 74 years,F,13,E0114,CPT/HCPCS,CRTCHES UNDARM OTH THAN WOOD PAIR,243,DME and supplies,13,156,$647.68 ,$49.82 ,$50.70 ,$529.87 ,$40.75 ,$40.56 ,$117.81 ,$9.06 ,$10.30 
9973529,2016,7,Beltrami,MEDICARE,5,75 years and older,F,370,301,REV,Chemistry Tests,50009,Laboratory and pathology services,633,"4,187","$7,206.39 ",$19.47 ,$0.00 ,"$7,205.41 ",$19.47 ,$0.00 ,$0.98 ,$0.00 ,$0.00 
9975977,2016,7,Beltrami,MEDICARE,5,75 years and older,F,27,T2030,CPT/HCPCS,ASSISTED LIVING WAIVER; PER MONTH,237,Ancillary services,148,286,"$333,182.31 ","$12,340.08 ","$11,655.60 ","$319,371.31 ","$11,828.56 ","$11,655.60 ","$13,811.00 ",$511.51 ,$0.00 
9979721,2016,9,Benton,COMMERCIAL,1,18 years and under,M,24,12011,CPT/HCPCS,RPR F/E/E/N/L/M 2.5 CM/<,171,Skin and subcutaneous tissue - Suture,34,265,"$6,609.71 ",$275.40 ,$202.45 ,"$1,716.69 ",$71.52 ,$3.97 ,"$4,893.02 ",$203.87 ,$183.63 
9981761,2016,9,Benton,COMMERCIAL,2,19 - 44 years,F,139,86900,CPT/HCPCS,BLOOD TYPING SEROLOGIC ABO,235,Laboratory - Other,170,"1,561","$1,351.44 ",$9.72 ,$4.34 ,"$1,194.58 ",$8.59 ,$4.34 ,$156.86 ,$1.12 ,$0.00 
9985577,2016,9,Benton,COMMERCIAL,3,45 - 64 years,F,25,88341,CPT/HCPCS,IMMUNOHISTO ANTB ADDL SLIDE,234,Pathology,50,268,"$10,443.49 ",$417.73 ,$256.77 ,"$9,162.06 ",$366.48 ,$182.54 ,"$1,281.43 ",$51.25 ,$0.00 
9987809,2016,9,Benton,COMMERCIAL,3,45 - 64 years,M,41,96361,CPT/HCPCS,HYDRATE IV INFUSION ADD-ON,231,Therapeutic procedures - Other,53,439,"$12,581.01 ",$306.85 ,$108.24 ,"$9,651.77 ",$235.40 ,$47.78 ,"$2,929.24 ",$71.44 ,$0.00 
9992369,2016,9,Benton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,76,98941,CPT/HCPCS,CHIROPRACT MANJ 3-4 REGIONS,163,Musculoskeletal procedures - Therapeutic (other),301,859,"$8,499.15 ",$111.83 ,$81.36 ,"$8,499.15 ",$111.83 ,$81.36 ,$0.00 ,$0.00 ,$0.00 
10072227,2016,13,Blue Earth,MEDICARE,5,75 years and older,M,12,202,REV,ICU/Medical,50003,ICU and coronary care services,14,118,"$46,326.22 ","$3,860.51 ",$0.00 ,"$43,750.22 ","$3,645.85 ",$0.00 ,"$2,576.00 ",$214.66 ,$0.00 
10074339,2016,13,Blue Earth,MEDICARE,5,75 years and older,M,15,G8541,CPT/HCPCS,FUNC OUTCOME ASSESS NOT DOC NO RSN,999,HCPCS Level II codes not classified,127,180,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10077627,2016,15,Brown,COMMERCIAL,2,19 - 44 years,F,204,99212,CPT/HCPCS,OFFICE O/P EST SF 10-19 MIN,300,Office/outpatient services - Office visits,280,"2,053","$21,325.40 ",$104.53 ,$99.67 ,"$11,678.90 ",$57.24 ,$33.74 ,"$9,646.50 ",$47.28 ,$30.00 
10081611,2016,15,Brown,COMMERCIAL,3,45 - 64 years,M,11,88312,CPT/HCPCS,SPECIAL STAINS GROUP 1,234,Pathology,20,102,"$3,739.01 ",$339.91 ,$392.82 ,"$2,888.75 ",$262.61 ,$286.76 ,$850.26 ,$77.29 ,$27.08 
10085979,2016,15,Brown,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,22,84450,CPT/HCPCS,TRANSFERASE (AST) (SGOT),233,Laboratory - Chemistry and hematology,24,249,$197.65 ,$8.98 ,$8.11 ,$197.65 ,$8.98 ,$8.11 ,$0.00 ,$0.00 ,$0.00 
10088883,2016,15,Brown,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,41,82607,CPT/HCPCS,VITAMIN B-12,233,Laboratory - Chemistry and hematology,50,468,"$1,028.91 ",$25.09 ,$22.33 ,"$1,028.91 ",$25.09 ,$22.33 ,$0.00 ,$0.00 ,$0.00 
10095027,2016,15,Brown,MEDICARE,3,45 - 64 years,F,17,72100,CPT/HCPCS,X-RAY EXAM L-S SPINE 2/3 VWS,226,Radiology - Diagnostic (other),41,199,"$2,972.25 ",$174.83 ,$56.29 ,"$2,090.98 ",$122.99 ,$55.73 ,$881.27 ,$51.83 ,$7.03 
10124225,2016,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,24,J1200,CPT/HCPCS,INJ DIPHENHYDRAMINE HCL TO 50 MG,240,"Medications (injections, infusions, other forms)",28,255,$129.17 ,$5.38 ,$0.95 ,$129.17 ,$5.38 ,$0.95 ,$0.00 ,$0.00 ,$0.00 
10127321,2016,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,84,84484,CPT/HCPCS,ASSAY OF TROPONIN QUANT,233,Laboratory - Chemistry and hematology,166,946,"$9,159.92 ",$109.04 ,$30.62 ,"$9,151.25 ",$108.94 ,$30.62 ,$8.67 ,$0.10 ,$0.00 
10133105,2016,17,Carlton,MEDICARE,3,45 - 64 years,F,13,84075,CPT/HCPCS,ASSAY ALKALINE PHOSPHATASE,233,Laboratory - Chemistry and hematology,25,156,$10.61 ,$0.81 ,$0.00 ,$10.61 ,$0.81 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10135769,2016,17,Carlton,MEDICARE,3,45 - 64 years,M,46,G8979,CPT/HCPCS,MOB: WALK MOV AROUND FCN LIM GOAL,999,HCPCS Level II codes not classified,170,527,"$3,898.68 ",$84.75 ,$0.00 ,"$2,721.42 ",$59.16 ,$0.00 ,"$1,177.26 ",$25.59 ,$0.00 
10139849,2016,17,Carlton,MEDICARE,4,65 - 74 years,M,40,88112,CPT/HCPCS,CYTOPATH CELL ENHANCE TECH,234,Pathology,111,462,"$2,682.05 ",$67.05 ,$30.39 ,"$2,375.91 ",$59.39 ,$30.39 ,$306.14 ,$7.65 ,$0.00 
10142585,2016,17,Carlton,MEDICARE,5,75 years and older,F,132,96372,CPT/HCPCS,THER/PROPH/DIAG INJ SC/IM,231,Therapeutic procedures - Other,404,"1,544","$110,964.14 ",$840.63 ,$39.50 ,"$73,047.80 ",$553.39 ,$26.36 ,"$37,916.34 ",$287.24 ,$0.00 
10144769,2016,17,Carlton,MEDICARE,5,75 years and older,M,81,85730,CPT/HCPCS,THROMBOPLASTIN TIME PARTIAL,233,Laboratory - Chemistry and hematology,111,937,$546.73 ,$6.74 ,$0.00 ,$546.73 ,$6.74 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
